month,year,time,route_id,weekdays_in_month,year_cent,gtfs,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,workers_16_over,median_earnings,emp_pop_ratio,log_upt,log_upt_avg,log_vrm,log_gas_price,log_perc_car,log_perc_taxicab,log_perc_wfh,log_perc_female,log_below_fpl,log_fpl_100_150,log_perc_renter_occupied,log_population,log_labor_part_rate,log_unemp_rate,log_perc_hshlds_noveh
3,2022,15,18,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,1717.6602333690253,35164.4689912499,57.80247676263668,8.95686647085414,5.821372254924989,9.185251255788648,1.4073217283119661,4.171639010051354,0.18021666016853313,2.4586056359667547,3.698304309077575,2.0949238600505242,1.9161464210992922,4.067462612335736,8.024107240418878,4.106502591470184,1.4761654520129182,2.5513537851030215
3,2022,15,19,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2003.258814389808,40933.628800834784,63.1477651449057,9.463896729698588,6.328402513769438,9.07347772258631,1.4073217283119661,4.236228691867363,1.0397029007459786,2.6274922095713324,3.9890433964995586,2.5126606416149757,2.034789304691357,4.16628219058327,8.196797988380444,4.203279096932382,1.6852042506021256,2.9935795028353938
3,2022,15,22,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,1905.5801079341263,45461.58565204591,64.45982687073001,10.100163917635166,6.964669701706017,9.76064033057691,1.4073217283119661,4.328505977088203,0.6576552711832392,2.4376327698378395,3.891564676300221,2.283814094548668,1.5266733788057836,4.035256989873748,8.117854462223637,4.232743289522576,1.8240079536631184,2.6131832074597163
3,2022,15,23,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2477.4764748186135,37285.45459025903,66.82539926242166,10.526721795621047,7.391227579691898,10.355633617872847,1.4073217283119661,4.385698380061932,0.3355012558203216,2.201948875391751,3.9603629110003657,2.5561106047491564,2.2938714242968006,3.9640277547854708,8.525950914454416,4.2633344880605595,1.8023839926203586,2.4965817790524096
3,2022,15,28,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2494.1364228246257,46266.74895169547,71.1873448519296,8.166216268592143,5.030722052662993,8.39351028570366,1.4073217283119661,4.321610841313105,0.8516468338734557,2.556269749280763,3.8293178166218422,2.0671781579840665,2.09691709221485,4.05290475922271,8.384317308521926,4.320265488298975,1.6437587129564355,2.459835297933257
3,2022,15,29,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,1832.3304207994827,37801.29457152708,61.76875812126098,9.033603193476129,5.898108977546979,8.549770733644781,1.4073217283119661,4.169188934499656,1.3859728278232117,2.400506719407186,3.961940539987881,2.70088556910869,2.0730119255384367,4.292395559516559,8.149581972943047,4.173756978866074,1.5185616529790686,3.2530936771850913
3,2022,15,34,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2939.5252642055816,46886.66267484175,71.26739744682921,8.434897948689407,5.299403732760258,9.178768174213495,1.4073217283119661,4.35929766366077,0.33770178089574554,2.6915692670030333,3.843528352391382,1.7416360162372462,1.6943617623684033,3.6108632620916636,8.512257744475933,4.305080054705888,1.3178791214303116,2.120957454803478
3,2022,15,41,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2122.633310639539,35263.000063406704,64.11156698959246,7.16703787691222,4.03154366098307,7.795057885747573,1.4073217283119661,4.421210185562538,0.68819632094240335,1.9110579164869854,3.9759607962142898,2.5965866536864732,2.2162965152669076,3.8662080845566975,8.366117583232493,4.243840809998635,2.111504038029556,2.432166088452309
3,2022,15,42,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2084.373426145401,48502.42847575646,69.00333165936264,8.389132521348719,5.25363830541957,8.162658811976616,1.4073217283119661,4.291141298158989,0.4092634820478045,2.6547814900237974,3.9313278444139037,2.260950463673881,1.2639865465163593,4.235437269543609,8.118438554749705,4.301547111527819,1.7765768530447885,2.7527795332328497
3,2022,15,50,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2209.9883702973093,49132.738359903655,72.9032546630963,10.485395862604143,7.3499016466749945,10.142183535376342,1.4073217283119661,4.300495753629764,0.266910858484238,2.72837451311253,3.8607014022715913,2.1254064147883702,1.7169292158967002,4.16977969511864,8.16798086949226,4.326429511989082,1.2560288179516654,2.325620499054096
3,2022,15,52,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,1929.7236460982776,40144.14303361766,68.55211970809367,10.782948311159565,7.647454095230416,10.582020970327676,1.4073217283119661,4.385418780064155,0.5868558037999766,2.348486809580974,3.763942924281793,2.281270432395726,2.115483516396074,4.09229638597592,8.185748050057667,4.268694870851816,1.3982405131038764,2.2116518531634215
3,2022,15,55,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,1888.4624443672672,33568.01575962345,62.41174866351707,11.293998013403757,8.158503797474607,10.978166544427301,1.4073217283119661,4.248116241617348,0.5452500195170742,2.2259605557290376,3.713086111440695,2.334265855426593,1.9564640646940656,4.135213348827285,8.120295137596498,4.18376651885524,1.5133038141715487,2.6966379810416123
3,2022,15,56,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2497.3461142457213,43035.83861708947,70.14526963124645,11.086027301139524,7.950533085210374,10.845588126326023,1.4073217283119661,4.369848720071728,0.5779625152279128,2.5327354727513116,3.900592132275138,1.8436298466332195,1.8367066678821253,4.067054705538119,8.37875909773814,4.300393932809017,1.5200726647238836,2.268387909568347
3,2022,15,75,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,1469.9920825381132,31279.390673661226,62.29403875773122,7.773173680482536,4.637679464553385,8.363174502877746,1.4073217283119661,4.208003442223446,0.6242981596078826,2.6295632278856966,3.9580478190356367,2.688447032053011,1.9763535003536552,4.289309061211488,7.978803804820442,4.1954786758986184,1.8635326323424877,3.032224871045005
3,2022,15,76,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2245.309854474068,35190.41587916533,66.57046064628149,8.667335849845957,5.531841633916807,8.862081343238614,1.4073217283119661,4.490102050855825,0.2836810665601494,1.8331171952741094,3.8320043831198216,1.8685953587178448,2.2069134761942863,3.9560438185837414,8.388336118271278,4.257262119970482,1.7341922485653603,2.4772585417944737
3,2022,15,77,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,1674.402610121814,32392.04602444533,58.65808502610791,8.252706676567644,5.117212460638496,9.12645863799545,1.4073217283119661,4.2690128645020495,0.4318238960805871,2.4466701191998332,3.8160077707418454,2.225831893778791,1.9199250881149594,4.046932249532809,8.10384521243087,4.133422496968457,1.76715453154058,2.612192947728499
3,2022,15,79,23,1,F21_S22,0,1,0,0,0,0,0,0,0,0,0,2367.3543085326282,34167.88082555672,63.28356103151684,NA,NA,NA,1.4073217283119661,4.485100692761068,-0.8274168630386333,1.7578503575182933,3.904226000897364,2.3840882703841157,1.8343821645847345,3.6976919186361297,8.48221092448306,4.20744895335038,1.7774593936818017,2.252868099516628
4,2022,16,3,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2413.7745289629083,59361.186411701296,68.1309900246891,10.407922801280105,7.363400363556681,10.428782193388866,1.3805277662255535,4.329432616319228,-0.1760182902938517,2.6814878902076953,3.89251592777014,1.704594023302427,1.305296054559588,3.8991926641301884,8.323153076032662,4.251694409698345,1.0769583520639794,1.8462471417137525
4,2022,16,4,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2502.4209742108487,51905.76789493881,73.78411080339266,9.422058905620926,6.377536467897502,9.4072557523335,1.3805277662255535,4.227861822560432,0.4424665352124703,3.1213366026037215,3.855203043952141,1.7585426322905708,1.639376897262486,3.7285152810067106,8.318032487674667,4.34910471662318,1.5600152957883362,2.1355286627846017
4,2022,16,6,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2267.055284727676,44719.85406900655,69.89665333220914,9.163563180417254,6.119040742693831,9.760266509364088,1.3805277662255535,4.375678873962519,0.12563124898111042,2.552126464804291,3.889257939343686,1.8642540567659789,1.6417497485818813,3.9891602101922516,8.258826817405188,4.271569496238299,0.8917532147063311,1.775367139353627
4,2022,16,7,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2682.1044376082145,58564.77455523519,69.72917832326344,10.069637382330217,7.025114944606795,9.434860575270074,1.3805277662255535,4.119469582342647,0.7810395331362305,2.9078330315622445,3.911109184466328,1.6720961988157117,1.3259457746568715,4.111363247751054,8.384528015044737,4.26960946769775,0.996219992561148,2.1690511494072644
4,2022,16,8,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2032.6513352382685,48373.996649560126,67.72327586360817,9.507551894644093,6.46302945692067,8.796969596265548,1.3805277662255535,4.132296838317409,0.39842331989850194,2.6901133992177972,3.7533206633047937,2.0886803238689104,1.5881463766731325,3.985261086345869,8.013694788819752,4.2431801533824745,0.9131303444501999,2.2527477015953994
4,2022,16,9,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2188.301379680421,45030.3422022138,69.92458718367935,8.661120360222881,5.616597922499458,8.496492400892196,1.3805277662255535,4.304230407588442,-0.08030935328446726,2.6453646419017307,4.0486794064110345,2.2621540389032213,1.0222326107151793,4.373918091055228,8.187083084712212,4.316711928244198,1.8399885966552443,2.897912650273862
4,2022,16,14,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,1940.0748600485845,38836.94127162776,59.829975812152085,8.698681067461614,5.654158629738192,8.965805907707644,1.3805277662255535,4.397082495472182,0.4876587138127958,2.198481179264019,3.966646429924558,2.240791756340761,2.2014231498724093,3.8060256551328666,8.353643074092878,4.185382226776988,2.214208921250461,2.578851885508437
4,2022,16,17,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2690.830698180918,55280.48673474351,71.30266173572109,9.08239335764556,6.037870919922137,9.215344828767043,1.3805277662255535,4.242827367225556,0.7491149603678761,2.8138557925370975,3.8927507999485984,1.9431830376277526,1.278405193446855,3.872257517066985,8.385273961203985,4.295885835388373,1.0368672529701888,1.86986198547678
4,2022,16,18,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,1725.1348541863758,35383.15919467301,57.88358702743146,8.91341571815747,5.868893280434047,9.094279477582921,1.3805277662255535,4.169916018963292,0.19001633126558537,2.4586056359667547,3.6992185573494134,2.089326837317137,1.9010951722325693,4.069214921592202,8.025328122954758,4.10775686025516,1.4756060769834427,2.551285125708454
4,2022,16,19,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2024.3227370339023,41167.66637083384,63.48113394002951,9.351058378915061,6.306535941191639,9.310469829475197,1.3805277662255535,4.234657984674986,1.0651035754736324,2.6274922095713324,3.9898879261969573,2.5139372245858715,2.024785757495588,4.165392632337601,8.203442208169454,4.207227079151413,1.6698823099544702,2.9940827276931965
4,2022,16,22,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,1925.0277891673113,46035.658399249485,64.66808767737115,10.010366914163225,6.965844476439801,9.689279584719827,1.3805277662255535,4.326510978808206,0.6757842895467395,2.4376327698378395,3.8941970848574536,2.2684436232251595,1.5348214506228235,4.036571691908836,8.12165580940217,4.235417468107898,1.8157572985350865,2.6034217557814374
4,2022,16,23,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2485.8757727233237,37569.89367275532,66.99115717164393,10.441500236146082,7.396977798422659,10.268461861272868,1.3805277662255535,4.383946769528991,0.32343005305042105,2.201948875391751,3.9590335487338235,2.540806284592505,2.3049296937566446,3.964489950439662,8.525860664172816,4.26463816410308,1.7842096686272848,2.5027084040391343
4,2022,16,28,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2502.1627157541743,46678.354518185646,71.4636142150492,8.215006432761575,5.170483995038151,8.553235782763167,1.3805277662255535,4.32091636225151,0.8249708370516663,2.556269749280763,3.833005765847437,2.068135007038551,2.0888835523918674,4.053991787789864,8.385388101860176,4.322998313174591,1.6225641042557666,2.464601575010299
4,2022,16,29,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,1852.6576304752546,38199.39283327207,62.00264970168712,8.96098117384356,5.916458736120138,8.661014708642641,1.3805277662255535,4.167458303824871,1.4080673999323994,2.400506719407186,3.9654250363532575,2.6974684879285755,2.0555131520101813,4.293003589671154,8.155615129557365,4.1770965629762875,1.5154850845742587,3.2521325173793825
4,2022,16,34,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2938.108194759561,47320.028562026,71.33144197945161,8.391176350832751,5.346653913109328,9.08779639600777,1.3805277662255535,4.356564418555119,0.32707171336894225,2.6915692670030333,3.8442360808106626,1.7346979615628275,1.6863652852177877,3.612304218383296,8.51136415375957,4.305254229562585,1.299336925078494,2.1376634886250407
4,2022,16,41,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2138.191640380396,35510.4632773972,64.34028309878322,7.104144092987527,4.059621655264104,7.704086107541846,1.3805277662255535,4.41588258522988,0.6840366037888408,1.9110579164869854,3.974831144175662,2.588597468246726,2.2097884346087358,3.8637278452385524,8.374331934163513,4.245137621716156,2.0858520287759323,2.4420135523621873
4,2022,16,42,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2117.86540547518,48948.19510245243,69.34985514964866,8.390268497842571,5.345746060119148,8.32027765871891,1.3805277662255535,4.289694172041775,0.3977864627938836,2.6547814900237974,3.9348511727541737,2.234265516928604,1.2594645500099382,4.235531939188782,8.124733642451304,4.30599588238605,1.7679950028787823,2.7437594812196933
4,2022,16,50,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2222.434649925781,49496.06177738187,73.0503045815504,10.405383424480956,7.360860986757532,10.067348081686498,1.3805277662255535,4.296206971961221,0.261435590370046,2.72837451311253,3.862433600829355,2.123896206274288,1.7177001094404978,4.1699416653737105,8.171596379094686,4.32800051842419,1.2436083057442453,2.3247960027871906
4,2022,16,52,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,1933.8709423709622,40604.943280064545,68.56689764714956,10.732825087546338,7.688302649822916,10.505831631139898,1.3805277662255535,4.383582314355411,0.5997622759822786,2.348486809580974,3.7624869056333785,2.276637564296337,2.1221703664662224,4.09164342876118,8.185895824831604,4.268467662948931,1.387495219636186,2.2120891134473406
4,2022,16,55,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,1886.96754436118,33930.25338557325,62.36304017343399,11.237330053653594,8.192807615930171,10.898569871296965,1.3805277662255535,4.246785461052422,0.5400415664763364,2.2259605557290376,3.7142777986270348,2.3296496933339963,1.9438375491892135,4.135557273052501,8.119533254849433,4.183200679709419,1.5173167100016156,2.697109071369235
4,2022,16,56,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2506.703361532424,43472.090248291934,70.1883831706948,11.004413828535968,7.959891390812545,10.76517615343465,1.3805277662255535,4.3670816881829,0.6017743168950624,2.5327354727513116,3.898348640476753,1.8489274604192334,1.8327120189281334,4.068245403937679,8.382935973452561,4.301222544969115,1.5192180049325035,2.28283494276332
4,2022,16,75,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,1479.092470274579,31582.023627410243,62.315118065781384,7.59890045687141,4.554378019147986,8.272202724672018,1.3805277662255535,4.204731142534698,0.6591781817233843,2.6295632278856966,3.9582995690234783,2.6935574004082077,1.9946065000436948,4.288021277386692,7.980648992821834,4.195811569212255,1.8655320309872017,3.029950954606082
4,2022,16,76,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2238.106605411929,35479.00230312356,66.48250018560361,8.524367395164237,5.479844957440815,8.71050743990692,1.3805277662255535,4.488034680024312,0.2838247116722231,1.8331171952741094,3.825078362201644,1.8723336981088579,2.202957038547292,3.9528736446400186,8.385899656890464,4.255647771285438,1.7323993409140384,2.4843151108948236
4,2022,16,77,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,1678.718575065529,32746.368716811314,58.7253843706774,8.173011311724972,5.128488874001548,9.20581012588965,1.3805277662255535,4.266453842969723,0.4544125736942405,2.4466701191998332,3.8171590390303987,2.218132342831047,1.9259814955828916,4.046983147127835,8.10474157814535,4.134098092103223,1.7585420882672738,2.605635049671657
4,2022,16,79,21,1,S22_F22,0,0,1,0,0,0,0,0,0,0,0,2372.4977446955836,34451.04931096995,63.29411578191171,6.974478911025045,3.929956473301622,9.150342990903138,1.3805277662255535,4.482831418917975,-0.8471355533615046,1.7578503575182933,3.9004935197989448,2.374666921263368,1.838075092641628,3.6993812535816737,8.482487582452123,4.207867582060657,1.7840945345756214,2.2535781220593223
5,2022,17,3,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2417.2112174799336,59862.65709036485,68.13676232028597,10.426202220694533,7.335159767336216,10.431010103547687,1.4639496056854948,4.326837453618736,-0.18002945288945307,2.6814878902076953,3.8914620108295535,1.7122166612558898,1.307704772349507,3.9013492246625523,8.324817660670917,4.251761927415076,1.0768017210972345,1.851676736638573
5,2022,17,4,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2502.9916911833852,52508.425424545945,73.79686602292544,9.477232830220407,6.386190376862092,9.406452237199302,1.4639496056854948,4.223632934568568,0.4390970559677514,3.1213366026037215,3.8531040362031344,1.754220701446013,1.633376259089346,3.730118880546392,8.318291195434245,4.348786512841754,1.5491615165180026,2.146872798088897
5,2022,17,6,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2277.9667504017148,45014.0320773019,69.9964100016859,9.226508953137767,6.135466499779451,9.771702633937615,1.4639496056854948,4.372652734614017,0.15136458886535734,2.552126464804291,3.8901375392556257,1.8557384889303266,1.6245385709350384,3.989896867852443,8.25968580645176,4.272925543531079,0.8921094623828059,1.784910464767409
5,2022,17,7,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2689.7357856288327,58807.742498529355,69.81101794453757,10.079162066608289,6.988119613249974,9.437052747454945,1.4639496056854948,4.116039698419011,0.8012403213730602,2.9078330315622445,3.9105571481300307,1.6803006388521131,1.3150000808372113,4.1111865360506465,8.385700138141184,4.270522168405674,0.9882503413380251,2.1733000847390223
5,2022,17,8,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2040.994553218903,48800.376604760764,67.75881128188261,9.585827256564661,6.494784803206345,8.798797330595896,1.4639496056854948,4.127013435504433,0.41980489696737594,2.6901133992177972,3.751816871350821,2.083269585369273,1.597794617966298,3.9847674779571687,8.01678940351874,4.242868884321115,0.87980587103993,2.251279000936008
5,2022,17,9,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2229.2647297736244,45427.801074635274,70.31616177202397,8.693664334532016,5.6026218811737,8.496590404077379,1.4639496056854948,4.2998383939871525,-0.06604504806467233,2.6453646419017307,4.049275071233826,2.2309864271563282,0.9944135076080135,4.372135057145028,8.194063626501805,4.321658201852268,1.8287279541379686,2.8961479598655027
5,2022,17,14,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,1948.8327200483752,39302.807063287655,59.9503166841166,8.692993531219926,5.601951077861611,8.977536560234311,1.4639496056854948,4.391236530099751,0.5448023073853746,2.198481179264019,3.963566218327344,2.23879702934126,2.189135887343143,3.8007262178092542,8.357037397822694,4.185923682224348,2.1997612307544383,2.589533476334835
5,2022,17,17,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2694.981719259691,55697.029936292914,71.30983832498215,9.088172738001974,5.997130284643659,9.231882661652477,1.4639496056854948,4.238380735353286,0.7703995364571914,2.8138557925370975,3.8914502519112704,1.9374350883517681,1.2787591162087033,3.87083755348071,8.387203983289877,4.295458734849794,1.0167961026314534,1.8719082711316162
5,2022,17,18,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,1732.368358203167,35594.794875405045,57.96208083207157,8.97297111339799,5.881928660039675,9.094279477582921,1.4639496056854948,4.168245776862552,0.19940931499284167,2.4586056359667547,3.7001025186123373,2.083880372221248,1.8863105230282098,4.070907786138732,8.026508204670163,4.108969172706065,1.4750644482237136,2.5512186766443015
5,2022,17,19,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2044.7071783023803,41394.154341800655,63.80374890305255,9.455245415071905,6.364202961713589,9.324242107344345,1.4639496056854948,4.233135592812379,1.089085432053472,2.6274922095713324,3.99070453447122,2.51517107773927,2.0150086818565165,4.164531015426576,8.209830337103298,4.211032923712234,1.6548276944226248,2.9945694784960377
5,2022,17,22,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,1943.848125844587,46591.212670736815,64.86963039347548,10.09872533459663,7.007682881238313,9.690091960114113,1.4639496056854948,4.32457653839092,0.6930210182608159,2.4376327698378395,3.896737996079008,2.2533405916468867,1.542643967950278,4.037842340608529,8.125320824895942,4.237998591709806,1.807707450838059,2.5938835891233
5,2022,17,23,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2494.0041255343335,37845.15730097754,67.15156805153646,10.513198774854038,7.422156321495723,10.268481646189993,1.4639496056854948,4.382248736268006,0.3116078448890647,2.201948875391751,3.957745384315633,2.5257692467706345,2.3155160582162027,3.9649370332492797,8.525773317434705,4.265898169922955,1.7663014151565848,2.508601870004212
5,2022,17,28,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2509.930096008576,47076.682485756784,71.73097166322948,8.37770121259764,5.286658759239322,8.564261874687329,1.4639496056854948,4.320243826213052,0.7984596096160727,2.556269749280763,3.836561845584458,2.0690601190746833,2.0810472232920425,4.055042627044477,8.386423262906032,4.325635890522414,1.60161640949068,2.469192571597285
5,2022,17,29,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,1872.3291237098724,38584.649215605925,62.2289963924221,9.03931477492408,5.948272321565764,8.6701271313156,1.4639496056854948,4.165780643390549,1.4289942604589232,2.400506719407186,3.968785608351815,2.694150480336438,2.0382822187740777,4.293591654154807,8.161419214835707,4.180317834172882,1.5124987208917624,3.2512014822931237
5,2022,17,34,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2936.7368372311535,47739.41490446237,71.39342055940877,8.461257559085935,5.370215105727619,9.08779639600777,1.4639496056854948,4.353912210533995,0.3166758299506713,2.6915692670030333,3.844920502706934,1.7279375691943253,1.6785653956278508,3.613696718030572,8.510498627602272,4.305422756995687,1.2810594498886803,2.1535691542734083
5,2022,17,41,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2153.2480885167092,35749.943807065414,64.56162126896784,6.9650803456014065,3.8740378922430905,7.704086107541846,1.4639496056854948,4.410699676586663,0.6799945287098343,1.9110579164869854,3.9737367161504853,2.5808047474513596,2.203449705732941,3.861321742258007,8.382217572250697,4.246391001604635,2.06038481000371,2.4514519058678705
5,2022,17,42,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2150.276998374966,49379.58216054531,69.68520046282869,8.469682208745185,5.37863975538687,8.331222584931268,1.4639496056854948,4.288291730651885,0.38655282731952656,2.6547814900237974,3.93824906630746,2.207745155057197,1.255068868145574,4.2356235464418805,8.130788162426702,4.310282381950036,1.7596192694965647,2.7349522414740917
5,2022,17,50,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2234.4794366630113,49847.66508461885,73.19261095424793,10.514122311521609,7.423079858163294,10.06864429993123,1.4639496056854948,4.29203895105521,0.2561082464105694,2.72837451311253,3.8641070699607734,2.1224325393912613,1.7184455700463699,4.170098385807194,8.175082857019811,4.329518500915703,1.2314397615210135,2.3239974553968956
5,2022,17,52,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,1937.884454892915,41050.87900243249,68.58119887849396,10.836222336826216,7.7451798834679,10.506565047882086,1.4639496056854948,4.38180187252395,0.6120957828633885,2.348486809580974,3.7610758339350934,2.2721336143776054,2.128599214651112,4.091011128477893,8.186038811888256,4.268247735169923,1.376985444791917,2.212512086594076
5,2022,17,55,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,1885.5208669359342,34280.805926814995,62.31590292496648,11.337309376191277,8.24626692283296,10.899214223421557,1.4639496056854948,4.245495920488103,0.5349751662284444,2.2259605557290376,3.715429693724105,2.325162058642003,1.9314646422177688,4.135889990363757,8.118795395872521,4.182652788422146,1.521184885011369,2.6975647540288263
5,2022,17,56,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2515.7587621324583,43894.2692462298,70.2301059508061,11.074404998787708,7.983362545429393,10.765830733756971,1.4639496056854948,4.364396605616557,0.6242904045319585,2.5327354727513116,3.896172716506575,1.8540275998373854,1.8288309765794468,4.069396344383315,8.386961567640284,4.302023774501417,1.518390218750302,2.2966199834667216
5,2022,17,75,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,1487.89929711632,31874.89422781252,62.33551739615251,7.465655310134056,4.374612856775741,8.272202724672018,1.4639496056854948,4.20155417275194,0.6918127926551506,2.6295632278856966,3.95854313771448,2.6984781760615615,2.0119590277082504,4.286773453977712,7.982431422725472,4.196133618552804,1.867463134089416,3.027745456138476
5,2022,17,76,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2231.135719222763,35758.27948759928,66.39737715914114,8.641002477142523,5.549960023784208,8.707378745766977,1.4639496056854948,4.486029920885929,0.2839637034275265,1.8331171952741094,3.818329775886839,1.875938188154227,2.1991132658587427,3.9497961356478224,8.383536125337805,4.254083013063103,1.730661202964599,2.4910969620452175
5,2022,17,77,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,1682.8953153336404,33089.26164490743,58.79051276864788,8.206037762778815,5.1149953094204985,9.213610020843806,1.4639496056854948,4.263971119732921,0.47579724770095144,2.4466701191998332,3.818271909077007,2.210624290348479,1.9318078164040853,4.047032400398518,8.105608264495249,4.134751459552627,1.7501362414070454,2.599247484656114
5,2022,17,79,22,1,S22_F22,0,0,0,1,0,0,0,0,0,0,0,2377.4752635629598,34725.08332911178,63.30433005648738,7.613818684808629,4.522776231450313,9.19894772147993,1.4639496056854948,4.480630433434795,-0.8665956673587322,1.7578503575182933,3.8968681281166306,2.365464186600865,1.8416359558019009,3.701013381087412,8.482755243114369,4.208272539825971,1.7904739911645773,2.254264760981436
6,2022,18,3,22,1,S22_F22,0,0,0,0,1,0,0,0,0,0,0,2420.76246228086,60380.8434583172,68.14272702573608,10.385018239245094,7.293975785886778,10.477420361066343,1.5989834545302415,4.324148691316454,-0.1841912933566393,2.6814878902076953,3.890371795170627,1.7200328166771608,1.3101877004596623,3.90357279541638,8.32653482548433,4.251831690933589,1.0766398433205848,1.8572565180243867
6,2022,18,4,22,1,S22_F22,0,0,0,0,1,0,0,0,0,0,0,2503.5814320550057,53131.17153847331,73.81004641644263,9.368369236201092,6.277326782842777,9.448260608338234,1.5989834545302415,4.2192442144409075,0.43560329214460314,3.1213366026037215,3.8509304230017793,1.7497349957086605,1.6271375380059119,3.731773236287967,8.318558456491024,4.348457595860421,1.537820794545044,2.1584614241558424
6,2022,18,6,22,1,S22_F22,0,0,0,0,1,0,0,0,0,0,0,2289.241931598221,45318.01601920708,70.09949189347856,9.177300517897983,6.086258064539667,9.818222649572508,1.5989834545302415,4.369516073610934,0.1772778169367838,2.552126464804291,3.891045647084117,1.8468622184395762,1.6064369050789755,3.99065751109771,8.260572653981342,4.274324863245065,0.8924774517018297,1.7946771452383707
6,2022,18,7,22,1,S22_F22,0,0,0,0,1,0,0,0,0,0,0,2697.621511916805,59058.80937326666,69.89558555318752,10.029635504524139,6.938593051165824,9.47552833835012,1.5989834545302415,4.112483082689808,0.8216944258978951,2.9078330315622445,3.909986390251126,1.6887084320804369,1.3035622397531579,4.111003901148572,8.386909890405178,4.271464418149688,0.9799477602253334,2.177671767085234
